clusterName,markerGene,score
Exc L3-5 FEZF2 ASGR2,LINC00922,0.6894484412470024
Exc L3-5 FEZF2 ASGR2,MIR7-3HG,0.6894484412470024
Exc L3-5 FEZF2 ASGR2,CYP1B1-AS1,0.6894484412470024
Exc L3-5 FEZF2 LINC01107,NALCN-AS1,0.40816326530612246
Exc L3-5 FEZF2 LINC01107,LINC01550,0.40816326530612246
Exc L3-5 FEZF2 LINC01107,TMEM26-AS1,0.40816326530612246
Exc L5 FEZF2 PKD2L1,LINC00836,0.68561872909699
Exc L5 FEZF2 PKD2L1,NPSR1-AS1,0.68561872909699
Exc L5 FEZF2 NREP-AS1,MYHAS,0.44848035581912526
Exc L5 FEZF2 NREP-AS1,GDNF-AS1,0.44848035581912526
Exc L5 FEZF2 NREP-AS1,NPSR1-AS1,0.44848035581912526
Exc L5 FEZF2 RNF144A-AS1,IFNG-AS1,0.25
Exc L5 FEZF2 RNF144A-AS1,LINC01507,0.25
Exc L5 FEZF2 RNF144A-AS1,GDNF-AS1,0.25
Exc L5 FEZF2 RNF144A-AS1,NPSR1-AS1,0.25
Exc L5 FEZF2 RNF144A-AS1,FER1L6-AS2,0.25
Exc L5 FEZF2 RNF144A-AS1,ZNF385D-AS2,0.25
Exc L5-6 FEZF2 IFNG-AS1,IFNG-AS1,0.637043428242738
Exc L5-6 FEZF2 IFNG-AS1,NPSR1-AS1,0.637043428242738
Exc L5-6 FEZF2 LPO,LINC01239,0.46632124352331605
Exc L5-6 FEZF2 LPO,MYHAS,0.46632124352331605
Exc L5-6 FEZF2 LPO,FER1L6-AS2,0.46632124352331605
OPC L1-6 PDGFRA COL20A1,C5orf64,0.5202312138728323
